applicant_id,age,city_tier,employment_type,monthly_income_inr,income_volatility,upi_inflow_avg_inr,upi_transaction_count,monthly_expense_inr,emi_obligations_inr,credit_bureau_score,existing_loans_count,ever_defaulted,gst_filing_months,avg_monthly_gst_inr,loan_amount_requested,loan_tenure_months,loan_purpose,default_probability,risk_label,is_thin_file
a2607723-17a0-4f49-8d01-280fd89a40c0,33,Tier3,Self-employed,41652.46,0.5022,46469.93,118,32364.84,0.0,,0,False,15,4643.64,637420.8,12,Home,0.5473,High,True
0b49452d-46d4-43f3-9450-281c6c6f7633,42,Tier1,Salaried,20633.92,0.365,21454.63,80,9727.02,2798.89,,1,False,,,412678.4,12,Business,0.5324,High,True
217d65a0-c568-41cd-9563-f61600e85ece,27,Tier2,Salaried,26718.76,0.3513,23140.16,56,20174.24,560.56,381,1,False,,,149581.72,36,Personal,0.6408,High,False
295d6fbf-430f-401d-bad4-09e2a319dcb4,35,Tier1,MSME,23511.39,0.6192,27210.21,15,17376.97,0.0,786,0,True,11,1751.81,470227.8,24,Education,0.735,High,False
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,46,Tier3,MSME,31939.2,0.217,29425.08,300,19892.23,11691.56,303,2,False,24,2139.03,85700.37,48,Business,0.4726,Medium,False
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,30,Tier1,Self-employed,69981.8,0.348,67481.38,19,35047.12,0.0,868,0,False,16,2361.56,530491.29,24,Home,0.3113,Medium,False
b0e6a969-e213-42b0-b1ee-dba313432e61,49,Tier3,MSME,38761.58,0.2426,42210.44,66,27778.95,8974.2,633,2,False,6,1241.26,276776.61,24,Personal,0.4845,Medium,False
093923de-8bab-4e3b-a628-6bfbe767dcea,27,Tier2,MSME,31570.89,0.2462,29248.76,279,13302.8,9279.34,,2,True,11,5587.19,631417.8,48,Business,0.6404,High,True
8d7248e2-951f-48d0-9e84-f058d5a804eb,43,Tier1,Gig,17853.03,0.386,18045.17,237,9572.66,3495.77,797,1,False,,,357060.6,12,Home,0.3122,Medium,False
0ab54bde-20a0-4502-ae06-809725e97977,39,Tier2,MSME,11784.72,0.2232,11427.86,257,7565.35,0.0,,0,False,9,1405.29,235694.4,24,Personal,0.4631,Medium,True
eededb07-e623-4689-9d59-cd2a4eea04e7,22,Tier2,Self-employed,25514.53,0.3832,25185.47,270,12253.17,0.0,,0,True,8,4765.15,510290.6,60,Education,0.6795,High,True
0a368ce7-dc57-4131-b8e1-daa7cbceabde,30,Tier2,Gig,33797.59,0.2121,34048.74,252,21127.28,0.0,383,0,False,,,549920.96,24,Home,0.6745,High,False
ae9bec36-35c7-436c-9b99-62c6e61fecc0,33,Tier3,Self-employed,110443.33,0.6244,121116.02,72,85396.89,43782.52,,2,True,17,5580.58,1027678.76,60,Medical,0.9284,High,True
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,45,Tier3,Gig,38092.85,0.3525,38892.11,58,22278.76,5707.67,580,1,False,,,386758.19,24,Personal,0.6186,High,False
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,58,Tier1,Salaried,66295.95,0.2776,56675.47,80,36945.72,0.0,546,0,False,,,419005.73,36,Personal,0.7247,High,False
bfddc3d9-9ee3-4c2a-b94d-62046808593f,51,Tier3,Gig,25300.04,0.4299,24498.6,76,19153.89,3064.89,630,4,False,,,506000.8,36,Education,0.5671,High,False
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,26,Tier1,MSME,16202.0,0.3356,15928.8,46,10236.43,5418.36,432,1,False,4,2431.79,324040.0,48,Business,0.7171,High,False
ccc56569-f9e8-4369-a999-b735dd56cc94,29,Tier3,Salaried,18690.63,0.2523,20158.1,83,10811.83,2997.8,370,2,False,,,302760.09,12,Education,0.7313,High,False
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,22,Tier2,MSME,21844.54,0.1154,23170.91,155,8912.55,4229.88,381,1,False,13,1042.01,436890.8,12,Education,0.5913,High,False
ecab3301-bc8f-4d29-adea-94930658663a,49,Tier1,Self-employed,139610.08,0.3581,122324.76,211,72137.38,41376.36,344,3,False,24,11759.12,134157.46,48,Home,0.5029,High,False
696608aa-ee49-4329-884a-7b28550a1b46,52,Tier2,Salaried,20520.96,0.1984,21567.16,53,15642.85,0.0,,0,False,,,410419.2,60,Business,0.5276,High,True
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,24,Tier1,Salaried,60362.38,0.6697,51175.11,82,43540.7,0.0,360,0,False,,,1207247.6,24,Education,0.8518,High,False
28c13091-444d-410b-bf87-e362cf8d446a,36,Tier1,Gig,19461.64,0.0698,20821.45,248,11666.77,7550.75,565,3,True,,,389232.8,24,Business,0.732,High,False
61ee411a-1bac-47a7-b386-f7a4c991603f,27,Tier1,Self-employed,64127.32,0.0736,58021.01,223,34619.12,7129.61,745,3,False,16,10764.5,1282546.4,36,Personal,0.4204,Medium,False
787f2425-dbcc-4477-89e9-db0adf465290,36,Tier2,Salaried,44950.69,0.4368,53358.38,276,26867.34,2856.7,598,1,False,,,592404.42,36,Medical,0.3985,Medium,False
eb1fa9f2-d10b-41d0-b317-347038f16a81,42,Tier2,Gig,31611.89,0.5089,34731.74,71,22165.5,0.0,,0,False,,,632237.8,36,Business,0.6185,High,True
d20eac17-4e20-4d1a-9983-36e375d66ed4,49,Tier2,Salaried,34084.83,0.3645,33271.36,235,26118.71,0.0,895,0,False,,,471720.97,24,Personal,0.1726,Low,False
39118497-3a43-42ba-9f0f-06cbcb9bc326,54,Tier2,Self-employed,22867.94,0.3621,23004.07,126,15070.58,3296.08,,2,True,11,3879.74,422337.02,48,Home,0.8703,High,True
6601ddd0-3170-4437-a8f7-ef5a060edf5b,55,Tier1,MSME,46772.48,0.4994,40246.12,51,37196.95,7340.85,,2,False,0,6241.05,935449.6,24,Medical,0.5955,High,True
11c58ef0-dd46-4c09-8752-87aa5408f9ac,30,Tier3,Gig,26039.35,0.5459,28989.48,232,17192.43,0.0,,0,False,,,520787.0,36,Business,0.5179,High,True
59e4b671-4774-4c58-85f8-bc16f7860b50,22,Tier2,Gig,15779.38,0.3599,19195.3,280,12063.99,0.0,800,0,False,,,10825.71,18,Home,0.2153,Medium,False
adf4e62d-6651-429e-8268-690ba43825b5,25,Tier1,Self-employed,15251.66,0.2316,15676.49,182,7704.05,6044.07,626,1,True,23,2707.16,186615.65,60,Business,0.5769,High,False
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,58,Tier3,MSME,39155.08,0.1805,38168.79,12,19781.91,11421.95,802,2,False,10,5307.69,547340.45,6,Medical,0.3241,Medium,False
e08596db-1d87-4966-8710-d430f071d879,53,Tier1,Salaried,97685.91,0.5007,91479.3,151,73662.31,17539.73,532,1,False,,,1133959.68,12,Education,0.5934,High,False
94a1875d-2db6-4edb-82de-ffccf86c2ca2,41,Tier1,Salaried,38835.8,0.2627,40064.37,46,21449.02,3848.31,678,1,False,,,177422.38,36,Home,0.5411,High,False
09cb3942-43f5-4a85-bbc9-f87af668a617,35,Tier2,Salaried,32402.42,0.616,30667.8,284,22067.06,9169.01,569,4,False,,,648048.4,6,Medical,0.553,High,False
587ef344-6f3f-420c-98b8-e4cc1bc044fc,31,Tier2,Self-employed,42145.8,0.2251,38489.49,71,24969.0,0.0,,0,False,5,7613.81,842916.0,60,Medical,0.5622,High,True
6fb78271-504d-481f-8953-5b63ba81edd9,25,Tier1,Gig,81797.71,0.1067,87677.3,200,43868.61,17024.27,489,1,False,,,1115888.33,6,Personal,0.7082,High,False
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,36,Tier2,Gig,40364.34,0.5304,44708.79,154,28953.25,12092.72,511,1,False,,,807286.8,48,Personal,0.6818,High,False
30a900ad-939b-462d-a645-f129629c2ae3,23,Tier2,Salaried,26795.81,0.5506,27240.3,22,12216.81,4224.33,,1,False,,,535916.2,36,Personal,0.5288,High,True
6fa17735-b572-43d0-8b5c-ea6a41357e8c,25,Tier2,Salaried,71839.59,0.3307,76535.55,145,37543.71,9878.29,,3,True,,,29762.44,48,Education,0.7673,High,True
ce777f00-ecf2-4e76-8519-7ff4006ed6e3,56,Tier1,Gig,46249.0,0.2975,52370.35,141,22868.79,12732.41,,1,False,,,221779.25,18,Personal,0.573,High,True
f0b5156b-b82c-4074-afd5-dea589d7fd6c,29,Tier1,MSME,94972.7,0.0631,101314.41,219,62350.56,14518.36,,1,True,19,7267.87,668320.52,60,Medical,0.5396,High,True
3270e4fa-abae-4f43-bcae-8081bdf070aa,56,Tier2,Salaried,39426.98,0.1821,34906.35,238,19009.44,0.0,,0,False,,,463421.56,24,Medical,0.4831,Medium,True
f2e9702d-11e9-4daa-ae69-81a35d3d9e56,43,Tier3,Salaried,15791.05,0.6716,14890.57,211,7350.23,4394.01,595,2,True,,,315821.0,12,Education,0.8455,High,False
9f871ce7-5487-4d4f-abb7-a385aa0b7b14,31,Tier2,Salaried,14382.97,0.6985,16302.6,103,10225.36,0.0,,0,False,,,287659.4,18,Business,0.7156,High,True
1fe771d6-d917-4793-a9d3-c2e6505cc686,34,Tier3,Self-employed,102355.42,0.3568,96865.44,196,49360.1,0.0,795,0,False,2,18286.21,1121363.77,6,Personal,0.1455,Low,False
81d2c7de-4ce1-4b90-a669-7833b841d0a0,32,Tier1,Salaried,107310.96,0.2002,95697.33,139,84594.72,16430.22,426,1,True,,,1328032.11,6,Home,0.95,High,False
5380b904-688c-4015-aab9-7e494f2d4796,38,Tier2,Salaried,31145.21,0.3633,26845.49,20,24604.71,3697.2,665,1,False,,,465242.98,18,Home,0.5206,High,False
8dedf9fb-4bb0-4f20-b27c-40266703b636,40,Tier2,Gig,27283.34,0.1908,30013.12,196,14448.25,4758.11,525,4,False,,,545666.8,6,Medical,0.7074,High,False
aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,22,Tier1,Salaried,90494.3,0.0199,76392.97,162,49852.43,35842.97,,2,False,,,60940.14,12,Education,0.431,Medium,True
bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,34,Tier2,Self-employed,17043.49,0.1726,15145.2,167,10963.28,4237.12,455,2,False,5,1474.21,340869.8,18,Personal,0.554,High,False
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,37,Tier1,Salaried,19565.65,0.4062,19222.75,77,11276.87,0.0,,0,False,,,391313.0,6,Business,0.6095,High,True
d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,35,Tier2,MSME,53170.86,0.419,45445.28,87,35869.28,17090.17,361,1,True,24,5939.83,1063417.2,12,Business,0.8323,High,False
35ce8841-4973-4d6c-8dca-bfb7001a9a8b,44,Tier2,Self-employed,27081.61,0.4869,28611.25,282,17452.11,2556.97,517,4,False,9,919.54,331781.32,36,Personal,0.5564,High,False
9b4e2c24-9479-41e6-8927-7d9b6e0d2648,51,Tier3,Salaried,34883.67,0.395,33162.98,173,26944.44,9113.61,,1,False,,,697673.4,48,Personal,0.4299,Medium,True
7118e364-7709-4749-927e-ecfaa79ac9aa,49,Tier1,Salaried,31472.38,0.4942,31194.17,161,13689.26,10863.86,859,2,False,,,629447.6,18,Personal,0.2051,Medium,False
82dc4c8e-36b5-429a-acf5-e81e71316269,38,Tier3,Gig,43587.55,0.8611,40789.46,79,29328.53,14061.54,758,1,False,,,871751.0,36,Medical,0.5198,High,False
f5b78cc7-e6b3-4944-8b32-3e357922bac2,55,Tier2,MSME,87375.18,0.4534,92674.84,53,59859.88,0.0,,0,False,13,1643.24,1001895.29,48,Home,0.549,High,True
a8aa7158-2b70-4525-bc67-f831cbc84759,33,Tier3,Salaried,37122.69,0.3224,36139.17,121,29203.68,9972.42,466,1,False,,,602501.43,36,Business,0.7228,High,False
a9f25336-83f4-49a9-88a6-39d015b52908,26,Tier2,Salaried,53192.01,0.3544,61764.54,58,39752.6,0.0,742,0,False,,,110581.63,6,Education,0.5141,High,False
17e8392a-55ce-45db-9e87-e04ca2086977,46,Tier2,Salaried,9232.56,0.4847,9625.85,242,4888.71,0.0,,0,False,,,184651.2,48,Education,0.4736,Medium,True
3c20592f-c04a-46c4-b3b6-3fe1d1843324,47,Tier3,Gig,33909.02,0.4401,34405.21,282,13649.31,0.0,777,0,False,,,678180.4,18,Home,0.2839,Medium,False
ce7ae7f6-3982-4cff-8f77-a665ac3c5640,36,Tier2,MSME,20231.65,0.3827,23152.56,131,9911.03,0.0,494,0,False,20,3306.05,354520.61,60,Medical,0.6268,High,False
0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,23,Tier2,Self-employed,15849.21,0.5064,13975.5,56,7277.91,0.0,,0,False,15,568.35,316984.2,18,Business,0.5402,High,True
9c7c7377-79a2-4903-bbe3-3b243eae0032,46,Tier1,Salaried,19777.58,0.4919,20728.06,159,14939.73,4550.18,782,3,False,,,24142.32,18,Home,0.2096,Medium,False
74962764-12a4-4ef0-84bb-b7a9d98868dd,52,Tier3,Gig,28167.47,0.3221,26449.57,100,20338.12,3001.19,,1,False,,,563349.4,12,Business,0.6308,High,True
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,51,Tier3,Gig,63477.45,0.5087,68402.26,44,35336.67,9314.63,709,2,False,,,221644.75,36,Business,0.595,High,False
624c69b6-b244-45a7-b7e5-848131c681ec,50,Tier1,Salaried,14778.79,0.3771,13993.51,50,6497.18,3320.65,686,1,False,,,295575.8,36,Medical,0.5081,High,False
25c73c44-3e75-43b4-a64f-a6637e8f8095,54,Tier2,Salaried,35703.85,0.4297,40772.9,33,16521.38,0.0,810,0,False,,,714077.0,36,Personal,0.2795,Medium,False
e4855aa1-016b-4287-b008-05cca7f36ae9,55,Tier2,Self-employed,25550.02,0.3916,25975.05,34,15199.09,0.0,892,0,False,0,3768.93,424841.48,12,Education,0.2863,Medium,False
e2add909-c521-4f2d-9c45-d539c03f3538,29,Tier3,Gig,28285.82,0.4512,26118.77,212,20352.74,5871.92,704,3,False,,,70704.47,48,Home,0.4862,Medium,False
3805f907-6cd6-4193-8746-8f591b494e15,41,Tier1,Gig,67164.22,0.3608,77671.43,55,45730.15,19319.65,622,1,False,,,741092.0,12,Personal,0.5629,High,False
b227462c-f53d-4330-8dda-24ba2d06e8cf,53,Tier3,Gig,49656.19,0.5012,43233.24,278,20430.39,9409.26,698,3,False,,,665946.91,24,Education,0.5202,High,False
8eb22579-0cdb-4ca4-b6ec-bdd68498e113,31,Tier2,Gig,83484.15,0.5806,89241.57,114,43307.53,0.0,,0,False,,,344765.14,6,Business,0.6002,High,True
1f115b76-d92c-4227-aadf-50853fcb7546,57,Tier2,Salaried,31655.74,0.316,32153.36,134,15665.06,7187.1,,2,False,,,633114.8,60,Business,0.5441,High,True
76f2dbfe-cd29-436f-a222-82e174daaebf,38,Tier3,Salaried,22264.32,0.5791,23537.5,179,17641.06,7684.6,,2,False,,,445286.4,36,Personal,0.4535,Medium,True
8f15ba58-fce6-4504-87f8-424daae65fc1,53,Tier2,Salaried,30260.4,0.0837,27599.18,62,17202.82,6842.83,677,4,False,,,29988.13,48,Medical,0.4969,Medium,False
c1581092-f335-4ba3-913a-7052986f9025,55,Tier3,MSME,40975.36,0.097,38311.56,23,24976.4,0.0,805,0,False,7,1572.63,819507.2,48,Home,0.2892,Medium,False
d0a44432-9cd6-4852-b14c-7df4e4347d51,42,Tier2,Self-employed,39256.65,0.281,33723.46,244,26473.46,7038.53,398,3,False,16,6049.58,192962.84,6,Medical,0.6267,High,False
6d3ee1dc-8139-4443-a45b-712eb8225688,30,Tier1,Salaried,17296.36,0.2751,17754.59,287,10769.29,6659.39,481,1,False,,,345927.2,12,Business,0.6256,High,False
722764e6-8c41-461b-a827-a1b9d4a02e53,32,Tier1,Salaried,37120.39,0.2094,35952.87,236,25560.85,8362.43,727,2,True,,,742407.8,6,Business,0.6318,High,False
dc8aee30-be60-43f7-a8be-9288e5af6e39,25,Tier2,Gig,40597.09,0.2371,42195.76,108,27383.05,12905.64,332,1,True,,,811941.8,18,Business,0.95,High,False
c074718e-425a-409f-b337-c59979844388,33,Tier3,Gig,150000.0,0.5526,146573.13,224,83894.63,49878.74,775,1,True,,,335197.6,18,Medical,0.5618,High,False
46fde062-a33d-47af-9701-410d3f4b1a70,45,Tier3,Gig,118545.52,0.5904,102916.25,296,91450.28,0.0,,0,False,,,1360326.41,36,Business,0.5516,High,True
7c0e8cd8-8573-4793-8715-b2b9c40c5d91,23,Tier3,Salaried,20100.4,0.1139,21771.78,185,13522.45,1310.26,416,2,False,,,398739.68,24,Education,0.6178,High,False
709b7d97-464c-44af-bd3f-3799a07295e9,43,Tier2,MSME,29036.36,0.5502,28800.75,219,19474.0,0.0,,0,False,10,2588.49,580727.2,6,Business,0.4231,Medium,True
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,34,Tier1,Gig,13519.2,0.593,14780.38,243,6312.53,2563.79,,1,False,,,134537.35,24,Business,0.5164,High,True
e49d681d-51d8-4c64-95fa-1ab8458f1f19,29,Tier3,Gig,23840.56,0.6067,20793.43,292,10216.22,3588.32,,1,False,,,211885.28,24,Medical,0.6941,High,True
269cd696-236c-4b87-94a0-bccb8a476a87,44,Tier2,Gig,42969.53,0.4781,44704.06,185,33390.65,5452.35,496,2,False,,,859390.6,60,Personal,0.6443,High,False
271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,40,Tier2,MSME,76642.59,0.0886,73215.26,180,56961.28,15062.3,631,1,False,0,3070.95,777184.41,24,Medical,0.4214,Medium,False
6a34c854-1071-4d51-b6c5-9dacb4d7e28e,22,Tier3,MSME,21789.83,0.3556,20906.21,108,15433.8,5085.69,,2,False,8,3422.01,435796.6,36,Medical,0.5373,High,True
7746d0ba-8ae8-405b-94b4-a48268586eba,53,Tier2,Self-employed,22877.48,0.3399,24082.65,176,12189.71,3402.29,442,1,False,21,1242.75,457549.6,6,Medical,0.5349,High,False
d5385b0e-34f3-493c-8ff0-a55c6a702e2f,47,Tier3,Self-employed,8667.76,0.4289,9997.26,97,4983.3,2588.79,787,1,True,14,947.59,173355.2,6,Home,0.507,High,False
c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,35,Tier2,Self-employed,31488.27,0.2693,26317.98,184,14893.36,6445.77,,1,False,18,5017.89,629765.4,60,Business,0.4438,Medium,True
05000bc6-b20d-4b6e-b231-1f1795863a76,40,Tier2,Gig,17545.17,0.3312,19552.88,190,7862.64,2764.58,318,2,False,,,350903.4,24,Business,0.6603,High,False
9360715f-c3fe-4183-a172-b725db52ca58,31,Tier1,Gig,24809.15,0.0927,21196.58,204,11294.73,3142.45,,2,False,,,496183.0,48,Personal,0.5658,High,True
f1578470-0182-47c4-ba1b-58066160a6b4,57,Tier3,Salaried,19794.19,0.5833,21321.76,82,10003.81,6310.62,547,1,False,,,395883.8,12,Personal,0.73,High,False
63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,49,Tier3,Salaried,32919.9,0.1703,34233.85,115,14701.72,0.0,,0,False,,,658398.0,18,Business,0.5844,High,True
d5f25073-f414-42b1-a442-9ebbda7b9095,39,Tier3,MSME,11165.45,0.4809,10726.97,277,7838.86,1170.7,770,1,False,2,1754.09,223309.0,12,Business,0.1318,Low,False
bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,50,Tier2,MSME,13487.57,0.1896,15704.06,197,6135.43,0.0,510,0,False,21,2351.08,269751.4,60,Personal,0.5137,High,False
e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,45,Tier1,MSME,139680.64,0.2284,135719.49,109,85089.19,0.0,,0,False,7,10632.9,1378420.57,24,Home,0.5066,High,True
45df16b6-382c-443f-bcfc-9b793875394c,22,Tier1,Self-employed,15157.92,0.753,14059.7,185,10691.25,3579.23,,2,False,8,553.49,303158.4,12,Home,0.575,High,True
638c254c-076e-4bba-bc53-08bf6f92f25e,49,Tier2,Gig,17157.53,0.135,15231.39,191,10498.92,5008.38,320,1,True,,,343150.6,6,Medical,0.9406,High,False
cc530e36-addc-4e13-ab3b-4d37560c95ee,53,Tier2,Gig,115508.24,0.2059,118975.65,11,61384.14,6676.73,,1,False,,,1429605.59,60,Home,0.6165,High,True
d72b6108-2a40-4f12-b963-f37f67814c1f,45,Tier2,Salaried,150000.0,0.239,149596.86,32,94743.55,29100.94,,4,False,,,1132181.86,6,Business,0.606,High,True
fb10987f-20ac-4703-ab67-146a77a6e17c,35,Tier1,Salaried,16343.49,0.1705,13986.64,148,8365.02,0.0,474,0,False,,,326869.8,12,Personal,0.6606,High,False
e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,53,Tier1,MSME,27549.55,0.4547,24810.9,50,17945.49,0.0,540,0,False,10,5126.92,238949.36,48,Medical,0.683,High,False
a9ba5a27-907b-4e36-9786-48f864de82e6,44,Tier1,Salaried,43700.48,0.0775,37873.41,55,21268.36,0.0,,0,False,,,874009.6,6,Home,0.5243,High,True
6db99102-a48b-4dbe-957d-94a106f028ff,56,Tier3,Self-employed,107662.52,0.5756,119203.63,283,61793.99,0.0,498,0,False,10,5154.68,90614.59,24,Personal,0.6541,High,False
2e85cb21-7631-4e9d-9de9-f86322bd3388,55,Tier1,Gig,18428.36,0.1072,20325.88,217,13625.45,7109.54,,2,False,,,355312.72,12,Personal,0.5603,High,True
53cd6268-610c-4373-8299-9aa40cdf742b,52,Tier2,Gig,29842.02,0.378,29096.56,265,19553.91,9446.14,355,2,True,,,596840.4,6,Personal,0.9268,High,False
56666f9f-53ac-4ab9-b467-2cd9362f5e5c,49,Tier2,Salaried,58010.12,0.3861,58734.07,202,32762.65,16659.1,551,1,False,,,142615.54,6,Medical,0.4096,Medium,False
473bd358-610e-4a64-a130-1617c2dff335,31,Tier2,Gig,46430.01,0.4341,49536.73,233,33491.03,0.0,812,0,False,,,659182.31,6,Business,0.293,Medium,False
6bebac31-d4f8-4d72-b382-1cfdc083b73a,56,Tier2,Salaried,27408.32,0.1603,32338.74,96,12023.52,8881.04,611,1,False,,,548166.4,36,Education,0.4871,Medium,False
78660765-14f7-4e8d-95bc-b8d04094dded,31,Tier3,Gig,32084.18,0.9051,29103.53,20,14811.82,0.0,886,0,False,,,641683.6,24,Medical,0.5345,High,False
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,30,Tier3,Salaried,14320.12,0.2611,14574.12,285,7905.83,5340.83,,2,False,,,286402.4,6,Personal,0.4034,Medium,True
39669fa7-5997-4043-b3b1-025bfff9f585,36,Tier3,Gig,29980.14,0.5721,29217.37,40,17213.58,1451.2,,1,False,,,599602.8,36,Medical,0.7233,High,True
f510ab53-c7fe-439f-9190-f938a66fd7f7,45,Tier1,Gig,29435.35,0.1662,30498.35,239,13419.1,0.0,718,0,False,,,588707.0,18,Business,0.489,Medium,False
07f194f9-c115-4d6d-8a4e-5b70a6d964a3,46,Tier1,Salaried,40701.24,0.1697,36476.54,154,32260.19,15212.07,782,2,False,,,814024.8,12,Business,0.2085,Medium,False
d6d7b3b8-3309-4d35-bf4d-f561f319c125,53,Tier2,Salaried,24395.18,0.1251,21548.66,108,13991.8,2297.11,,2,False,,,50405.62,24,Personal,0.5363,High,True
3d114802-2702-478b-9f0f-da8d05379ff6,44,Tier2,Gig,47553.15,0.438,52013.57,215,35293.9,0.0,,0,False,,,441576.64,6,Medical,0.5199,High,True
1d48a071-ab61-47b1-b93b-4c3220500494,29,Tier2,Salaried,67600.36,0.5383,71329.82,224,47061.67,2913.22,332,1,False,,,262193.06,12,Business,0.5956,High,False
770c7798-37cc-463b-b2a0-345990604f62,34,Tier1,Salaried,38720.81,0.2248,35225.76,244,30950.94,3305.52,424,1,False,,,774416.2,48,Personal,0.6702,High,False
5e6fea07-c453-4f1d-8199-2fdfb31022f0,54,Tier2,Self-employed,43991.2,0.5544,39542.58,155,28151.04,0.0,892,0,False,24,1967.44,369240.84,18,Education,0.078,Low,False
f6b751f7-9b74-4245-9b1b-c8952af43ab7,56,Tier3,MSME,36230.42,0.4539,34010.81,171,28925.64,0.0,512,0,False,0,2306.32,111325.85,36,Personal,0.5921,High,False
c71d5e60-1d52-46ab-b7e6-427cbf780e3f,29,Tier2,Self-employed,35001.92,0.4008,35568.26,292,22897.62,10214.92,,2,False,16,1391.6,160838.23,36,Business,0.4465,Medium,True
4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,56,Tier3,Self-employed,21896.69,0.4321,24055.95,222,12009.74,6181.87,346,3,False,17,1529.5,437933.8,6,Business,0.5858,High,False
edcb8cb6-0692-4c63-9424-aed51bac5c15,54,Tier1,MSME,42994.38,0.2471,41949.63,258,19819.24,6522.11,445,1,True,5,2594.18,666712.44,36,Personal,0.9098,High,False
e87466d7-ad66-41bd-9367-6a024fdc6e1b,42,Tier2,Self-employed,32855.26,0.6299,28594.57,98,15343.73,8308.44,,1,False,11,2540.86,657105.2,12,Business,0.703,High,True
f1043785-658b-4523-a014-1de9f54ad0a2,29,Tier2,Self-employed,136443.07,0.1925,159736.34,101,96604.48,17243.05,472,1,False,7,13664.26,17542.63,24,Business,0.7442,High,False
9793b9b4-1374-4146-b2c5-bd89b70b3420,52,Tier2,Self-employed,97322.36,0.6458,92651.05,124,62675.83,10883.96,813,1,True,4,12941.19,394953.14,36,Personal,0.7558,High,False
3e2b6091-a092-452a-94a0-57a7b0cc1b3b,58,Tier3,Salaried,44976.87,0.4356,48295.41,142,18426.67,0.0,,0,False,,,899537.4,6,Education,0.5633,High,True
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,29,Tier2,Salaried,21313.93,0.1422,24585.71,183,10288.87,2274.91,431,1,False,,,426278.6,24,Business,0.6009,High,False
ce3714af-99b4-4350-af2b-99b4d9acd158,58,Tier1,Gig,16984.15,0.3435,16287.03,224,10532.59,5312.33,,3,False,,,339683.0,6,Medical,0.5205,High,True
90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,49,Tier3,Salaried,75913.23,0.2548,78702.41,105,35268.18,10245.68,815,2,False,,,154727.75,60,Personal,0.2701,Medium,False
8861fe18-58e2-4888-8a83-81bec85aca46,50,Tier1,Gig,41518.33,0.485,41509.07,86,27504.43,15597.8,,3,True,,,830366.6,12,Home,0.8975,High,True
11a72609-5edd-4bbf-a959-76636daa2e68,58,Tier2,Salaried,47819.87,0.0873,50410.86,79,32078.19,0.0,408,0,False,,,724327.92,48,Personal,0.7035,High,False
033d2bce-575a-4d2c-a5c5-650c8186a576,47,Tier2,Self-employed,11261.24,0.3068,10092.01,292,7129.84,4413.04,,1,False,2,542.61,225224.8,18,Personal,0.4546,Medium,True
7d7ddbed-d284-476c-ab88-f83dd97dc9cd,56,Tier1,Salaried,63955.22,0.1259,66337.26,77,51075.35,25029.33,462,1,False,,,1279104.4,12,Education,0.7132,High,False
5cb85aed-f5f6-4c97-aefb-63b11b049863,25,Tier2,Self-employed,47026.97,0.519,49867.05,258,23977.79,0.0,430,0,True,15,6280.03,766132.87,36,Personal,0.8678,High,False
75b17a55-d426-4982-a43e-4288a2b5b498,54,Tier1,Gig,17006.03,0.2801,17844.0,261,7495.44,0.0,826,0,False,,,340120.6,18,Business,0.2725,Medium,False
2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,33,Tier2,Self-employed,25760.88,0.1171,23444.72,191,18858.42,5136.64,,2,False,18,1010.91,515217.6,48,Home,0.461,Medium,True
a6846099-f729-4951-8591-31d2bbda0242,24,Tier1,Salaried,41544.46,0.452,49910.71,295,32574.03,6139.91,,1,True,,,652729.03,12,Business,0.6878,High,True
eb6c1016-cee6-44d0-9dac-6e8345241ea6,30,Tier1,Salaried,36214.21,0.1473,41877.16,151,15006.97,9272.08,694,1,False,,,724284.2,36,Home,0.4182,Medium,False
7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,58,Tier1,Gig,28946.14,0.2076,24593.56,259,23117.49,0.0,671,0,False,,,185620.47,18,Education,0.4626,Medium,False
